,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,psidt,vx,vy,lat,long,alpha1,alpha2,time,x,y,v_gps,v,alpha
14000,14000,14000,14000,0.3048841743620192,14.461909520068213,-0.375742369293915,47.5321350097656,-0.637993514537811,0.0994837640347254,0.0825540739522269,70.0,21.04006353245656,-19.92441913542544,15.261510369309516,14.46678987525298,0.0910189189934761
14001,14001,14001,14001,0.3047632668485292,14.461909520068213,-0.375742369293915,47.5321350097656,-0.637993514537811,0.0993092354371627,0.0829031394697306,70.005,21.075405850632983,-19.99240624834442,15.324916935686495,14.46678987525298,0.0911061874534466
14002,14002,14002,14002,0.3035680068617886,14.461560681971498,-0.3657484518359327,47.5321350097656,-0.637993514537811,0.1001818950697328,0.0832522049872343,70.01,21.110647660444684,-20.060800885269472,15.388062280760264,14.46618502883066,0.0917170500284835
14003,14003,14003,14003,0.301087738359571,14.47225207706168,-0.3853874555859724,47.5321350097656,-0.637993514537811,0.1001818950697328,0.0832522049872343,70.015,21.145788932182025,-20.12959683609068,15.45029686279331,14.477382486932475,0.0917170500284835
14004,14004,14004,14004,0.3008121344762606,14.461909520068213,-0.375742369293915,47.5321273803711,-0.637988686561585,0.1008800344271187,0.0830776763896718,70.02,21.18082963613568,-20.1987878906987,15.511612387289858,14.46678987525298,0.0919788554083952
14005,14005,14005,14005,0.3028075745020306,14.461909520068213,-0.375742369293915,47.5321273803711,-0.637988686561585,0.1008800344271187,0.0830776763896718,70.025,21.21576974259633,-20.2683678389842,15.572000825705356,14.46678987525298,0.0919788554083952
14006,14006,14006,14006,0.3035930405760357,14.462258358164924,-0.3857362867518973,47.5321273803711,-0.637988686561585,0.1001818950697328,0.0839503360222418,70.03,21.25060922185433,-20.33833047083725,15.631454405490954,14.467401608486174,0.0920661155459873
14007,14007,14007,14007,0.3032905720552288,14.461909520068213,-0.375742369293915,47.5321273803711,-0.637988686561585,0.0996583009546664,0.0834267419071754,70.035,21.285348044200376,-20.40866957614851,15.68996560095629,14.46678987525298,0.0915425214309209
14008,14008,14008,14008,0.3006635966664616,14.451915801171456,-0.37609120045984,47.5321273803711,-0.637988686561585,0.0996583009546664,0.0834267419071754,70.04,21.31998617992512,-20.47937894480866,15.747527123713573,14.45680860062872,0.0915425214309209
14009,14009,14009,14009,0.3000293315633452,14.451915801171456,-0.37609120045984,47.5321273803711,-0.637988686561585,0.0996583009546664,0.0837758074246791,70.045,21.354523599318952,-20.55045236670776,15.804131913943271,14.45680860062872,0.0917170541896727
14010,14010,14010,14010,0.3014274911356381,14.462258358164924,-0.3857362867518973,47.5321273803711,-0.637988686561585,0.1008800344271187,0.0844739384596866,70.05,21.38896027267254,-20.62188363173648,15.85977313238017,14.467401608486174,0.0926769864434026
14011,14011,14011,14011,0.3019664150717293,14.47225207706168,-0.3853874555859724,47.5321273803711,-0.637988686561585,0.1008800344271187,0.0844739384596866,70.055,21.42329617027656,-20.69366652978548,15.914444151886448,14.477382486932475,0.0926769864434026
14012,14012,14012,14012,0.300959140968433,14.472600915158392,-0.3953813730439546,47.5321273803711,-0.637988686561585,0.1007054975071776,0.0841248729421829,70.06,21.45753126242138,-20.76579485074484,15.968138549725357,14.478000679637836,0.0924151852246802
14013,14013,14013,14013,0.3009636683422868,14.482594634055149,-0.3950325418780296,47.5321273803711,-0.637988686561585,0.1007054975071776,0.0841248729421829,70.065,21.49166551939768,-20.83826238450521,16.0208501005838,14.48798115830862,0.0924151852246802
14014,14014,14014,14014,0.2981462769355787,14.472600915158392,-0.3953813730439546,47.5321197509766,-0.637984871864319,0.1014036285421851,0.0839503360222418,70.07000000000001,21.525698911496125,-20.911062920957285,16.072572769082736,14.478000679637836,0.0926769822822134
14015,14015,14015,14015,0.3008347713455261,14.462607196261636,-0.3957302042098795,47.5321197509766,-0.637984871864319,0.1015781654621262,0.0834267419071754,70.075,21.559631409007093,-20.984190249991105,16.12330070296081,14.46802022765668,0.0925024536846507
14016,14016,14016,14016,0.3001424826201612,14.45261347736488,-0.3960790353758044,47.5321197509766,-0.637984871864319,0.1015781654621262,0.0834267419071754,70.08,21.593462982221265,-21.05763816149735,16.17302822698988,14.458039802420425,0.0925024536846507
14017,14017,14017,14017,0.2973447986055192,14.45261347736488,-0.3960790353758044,47.5321197509766,-0.637984871864319,0.1010545630246814,0.0827286025497895,70.08500000000001,21.627193601429305,-21.13140044536669,16.22174983628922,14.458039802420425,0.0918915827872354
14018,14018,14018,14018,0.2981369558717632,14.473298591351815,-0.4153692079599193,47.5321197509766,-0.637984871864319,0.1008800344271187,0.0825540739522269,70.09,21.6608232369216,-21.205470891489185,16.269460190343857,14.479257705191513,0.0917170541896728
14019,14019,14019,14019,0.2963151539490672,14.47364742944853,-0.4253631254179013,47.5321197509766,-0.637984871864319,0.1008800344271187,0.0825540739522269,70.095,21.694351858988792,-21.27984328975549,16.316154107641314,14.479896536248017,0.0917170541896728
14020,14020,14020,14020,0.2952817808670887,14.473298591351815,-0.4153692079599193,47.5321197509766,-0.637984871864319,0.1007054975071776,0.0825540739522269,70.10000000000001,21.727779437921583,-21.35451143005632,16.361826559759507,14.479257705191513,0.0916297857297022
14021,14021,14021,14021,0.2967225510168211,14.47364742944853,-0.4253631254179013,47.5321197509766,-0.637984871864319,0.1007054975071776,0.0825540739522269,70.105,21.761105944010342,-21.429469102281683,16.40647266602979,14.479896536248017,0.0916297857297022
14022,14022,14022,14022,0.2998682103173957,14.473298591351815,-0.4153692079599193,47.5321197509766,-0.637984871864319,0.1007054975071776,0.0815068773997158,70.11,21.79433134754574,-21.50471009632228,16.450087688893706,14.479257705191513,0.0911061874534467
14023,14023,14023,14023,0.2987837378320023,14.463304872455062,-0.4157180391258441,47.5321197509766,-0.637984871864319,0.1008800344271187,0.0816814059972783,70.115,21.827455618818355,-21.580228202068568,16.492667028530267,14.469278120266988,0.0912807202121984
14024,14024,14024,14024,0.2992558164247322,14.463304872455062,-0.4157180391258441,47.5321159362793,-0.637980401515961,0.1008800344271187,0.0816814059972783,70.12,21.86047872811885,-21.65601720941123,16.534206218453555,14.469278120266988,0.0912807202121984
14025,14025,14025,14025,0.2978848210955603,14.46295603435835,-0.4057241216678616,47.5321159362793,-0.637980401515961,0.1017526940596887,0.0816814059972783,70.125,21.893400645737607,-21.73207090824031,16.57470092071696,14.468645731881256,0.0917170500284835
14026,14026,14026,14026,0.2939975712999389,14.46295603435835,-0.4057241216678616,47.5321159362793,-0.637980401515961,0.1019272309796299,0.0820304715147821,70.13,21.92622134196529,-21.80838308844649,16.614146922054974,14.468645731881256,0.091978851247206
14027,14027,14027,14027,0.2953259893411844,14.462607196261636,-0.3957302042098795,47.5321159362793,-0.637980401515961,0.1019272309796299,0.0820304715147821,70.135,21.95894078709259,-21.884947539920447,16.652540129296657,14.46802022765668,0.091978851247206
14028,14028,14028,14028,0.2945719152785279,14.462607196261636,-0.3957302042098795,47.5321159362793,-0.637980401515961,0.1022762964971335,0.0825540739522269,70.14,21.991558951409868,-21.961758052552224,16.689876565373744,14.46802022765668,0.0924151852246802
14029,14029,14029,14029,0.2956303220747537,14.462607196261636,-0.3957302042098795,47.5321159362793,-0.637980401515961,0.1022762964971335,0.0825540739522269,70.145,22.0240758052078,-22.03880841623249,16.72615236589458,14.46802022765668,0.0924151852246802
14030,14030,14030,14030,0.2984881602405161,14.46295603435835,-0.4057241216678616,47.5321159362793,-0.637980401515961,0.1022762964971335,0.0832522049872343,70.15,22.05649131877705,-22.116092420851952,16.761363775037953,14.468645731881256,0.0927642507421839
14031,14031,14031,14031,0.300953515040631,14.45261347736488,-0.3960790353758044,47.5321159362793,-0.637980401515961,0.1024508250946963,0.0844739384596866,70.155,22.08880546240801,-22.193603856300623,16.79550714199059,14.458039802420425,0.0934623817771914
14032,14032,14032,14032,0.2987746830842965,14.462607196261636,-0.3957302042098795,47.5321159362793,-0.637980401515961,0.1024508250946963,0.0844739384596866,70.16,22.121018206391344,-22.271336512469205,16.828578917969207,14.46802022765668,0.0934623817771914
14033,14033,14033,14033,0.2968367673380722,14.46295603435835,-0.4057241216678616,47.5321159362793,-0.637980401515961,0.1026253620146374,0.0844739384596866,70.165,22.15312952101772,-22.349284179248368,16.86057565250895,14.468645731881256,0.093549650237162
14034,14034,14034,14034,0.2983329312384782,14.462258358164924,-0.3857362867518973,47.5321083068848,-0.637976229190826,0.1027998906122001,0.0834267419071754,70.17,22.185139376577524,-22.427440646528147,16.891493990307517,14.467401608486174,0.0931133162596877
14035,14035,14035,14035,0.3007040434255177,14.462258358164924,-0.3857362867518973,47.5321083068848,-0.637976229190826,0.1027998906122001,0.0834267419071754,70.175,22.217047743361427,-22.50579970419923,16.92133066861603,14.467401608486174,0.0931133162596877
14036,14036,14036,14036,0.2992235921755417,14.47225207706168,-0.3853874555859724,47.5321083068848,-0.637976229190826,0.1022762964971335,0.0827286025497895,70.18,22.248854591660084,-22.584355142152308,16.95008251389201,14.477382486932475,0.0925024495234615
14037,14037,14037,14037,0.3011516542257329,14.462258358164924,-0.3857362867518973,47.5321083068848,-0.637976229190826,0.1022762964971335,0.0827286025497895,70.185,22.280559891763897,-22.6631007502774,16.977746438986504,14.467401608486174,0.0925024495234615
14038,14038,14038,14038,0.2996512292675827,14.462607196261636,-0.3957302042098795,47.5321083068848,-0.637976229190826,0.1015781654621262,0.0823795370322858,70.19,22.312163613963527,-22.7420303184652,17.00431944087673,14.46802022765668,0.091978851247206
14039,14039,14039,14039,0.2980426799691748,14.461909520068213,-0.375742369293915,47.5321083068848,-0.637976229190826,0.1019272309796299,0.0816814059972783,70.19500000000001,22.34366572854963,-22.821137636606394,17.029798597620676,14.46678987525298,0.0918043184884541
14040,14040,14040,14040,0.2996056892129422,14.451915801171456,-0.37609120045984,47.5321083068848,-0.637976229190826,0.1019272309796299,0.0816814059972783,70.2,22.37506620581261,-22.900416494591006,17.054181065870285,14.45680860062872,0.0918043184884541
14041,14041,14041,14041,0.3016676416869359,14.451566963074743,-0.3660972830018577,47.5321083068848,-0.637976229190826,0.1017526940596887,0.0820304715147821,70.205,22.4063650122796,-22.97985607642905,17.076606745909757,14.45620333659065,0.0918915827872354
14042,14042,14042,14042,0.3049520849698173,14.461211843874786,-0.3557545343779505,47.5321083068848,-0.637976229190826,0.1021017595771926,0.0827286025497895,70.21000000000001,22.43756209942357,-23.059427142607834,17.09363954118242,14.465587070083082,0.092415181063491
14043,14043,14043,14043,0.305048458111763,14.450869286881318,-0.3461094480858933,47.5321083068848,-0.637976229190826,0.1021017595771926,0.0827286025497895,70.215,22.46865741495373,-23.139095847733312,17.104410219929488,14.45501348655836,0.092415181063491
14044,14044,14044,14044,0.3040124218686965,14.461211843874786,-0.3557545343779505,47.5321006774902,-0.637971997261047,0.1024508250946963,0.0829031394697306,70.22,22.49965090657953,-23.21882834641212,17.108907468010443,14.465587070083082,0.0926769822822134
14045,14045,14045,14045,0.3013540211790641,14.450869286881318,-0.3461094480858933,47.5321006774902,-0.637971997261047,0.1024508250946963,0.0829031394697306,70.22500000000001,22.53054252201043,-23.29859079325088,17.107121125001726,14.45501348655836,0.0926769822822134
14046,14046,14046,14046,0.3029012844828866,14.440525670894631,-0.3364643987580374,47.5321006774902,-0.637971997261047,0.1024508250946963,0.0832522049872343,70.23,22.56133220895562,-23.378349342855547,17.099042145364,14.444444951032162,0.0928515150409653
14047,14047,14047,14047,0.3039570614075358,14.440176832797922,-0.3264704813000552,47.5321006774902,-0.637971997261047,0.1012290999446224,0.0832522049872343,70.235,22.59201991512455,-23.458070149832764,17.08466256618415,14.443866862361826,0.0922406524659283
14048,14048,14048,14048,0.3021852936238194,14.440525670894631,-0.3364643987580374,47.5321006774902,-0.637971997261047,0.1012290999446224,0.0832522049872343,70.24,22.62260558822661,-23.537719368788924,17.06397547986088,14.444444951032162,0.0922406524659283
14049,14049,14049,14049,0.3005799734082336,14.440525670894631,-0.3364643987580374,47.5321006774902,-0.637971997261047,0.1015781654621262,0.0832522049872343,70.245,22.653089175971218,-23.61726315433067,17.036975013298967,14.444444951032162,0.0924151852246802
14050,14050,14050,14050,0.3006473513838124,14.451566963074743,-0.3660972830018577,47.5321006774902,-0.637971997261047,0.1019272309796299,0.0836012705047381,70.25,22.683470626067603,-23.69666766106394,17.0036563121153,14.45620333659065,0.092764250742184
14051,14051,14051,14051,0.3027971881737783,14.461560681971498,-0.3657484518359327,47.5321006774902,-0.637971997261047,0.1019272309796299,0.0836012705047381,70.255,22.7137498862252,-23.77589904359539,16.96401553116069,14.46618502883066,0.092764250742184
14052,14052,14052,14052,0.3015595839257061,14.471903238964966,-0.3753935381279901,47.5321006774902,-0.637971997261047,0.1017526940596887,0.0839503360222418,70.26,22.74392690415347,-23.854923456531623,16.918049829645884,14.47677117545321,0.0928515150409652
14053,14053,14053,14053,0.3026566065577369,14.471903238964966,-0.3753935381279901,47.5321006774902,-0.637971997261047,0.1017526940596887,0.0839503360222418,70.265,22.77400162756161,-23.93370705447862,16.86575737232088,14.47677117545321,0.0928515150409652
14054,14054,14054,14054,0.3042909219396914,14.461560681971498,-0.3657484518359327,47.532096862793,-0.637967824935913,0.1022762964971335,0.0839503360222418,70.27,22.80397400415908,-24.012215992043,16.80713733672426,14.46618502883066,0.0931133162596876
14055,14055,14055,14055,0.3035333857676179,14.451566963074743,-0.3660972830018577,47.532096862793,-0.637967824935913,0.1021017595771926,0.0836012705047381,70.275,22.83384398165531,-24.090416423831385,16.742189925473408,14.45620333659065,0.0928515150409653
14056,14056,14056,14056,0.302058294129336,14.451566963074743,-0.3660972830018577,47.532096862793,-0.637967824935913,0.1021017595771926,0.0836012705047381,70.28,22.86361150775952,-24.168274504449748,16.67091638505864,14.45620333659065,0.0928515150409653
14057,14057,14057,14057,0.3001134874537927,14.44122334708806,-0.3564522336740019,47.532096862793,-0.637967824935913,0.1019272309796299,0.0834267419071754,70.285,22.89327653018117,-24.245756388504702,16.59331903144414,14.44562182653874,0.0926769864434026
14058,14058,14058,14058,0.2962158513299205,14.450869286881318,-0.3461094480858933,47.532096862793,-0.637967824935913,0.1014036285421851,0.0830776763896718,70.29,22.92283899662968,-24.32282823060289,16.50940128160701,14.45501348655836,0.0922406524659284
14059,14059,14059,14059,0.2977074545669597,14.450869286881318,-0.3461094480858933,47.532096862793,-0.637967824935913,0.1014036285421851,0.0830776763896718,70.295,22.952298854814288,-24.39945618535027,16.4191676926975,14.45501348655836,0.0922406524659284
14060,14060,14060,14060,0.3000556968581372,14.450520448784603,-0.3361155306279111,47.532096862793,-0.637967824935913,0.1015781654621262,0.0830776763896718,70.3,22.98165605244441,-24.47560640735347,16.322624009430534,14.454428902266296,0.092327920925899
14061,14061,14061,14061,0.2999675462260553,14.450520448784603,-0.3361155306279111,47.532096862793,-0.637967824935913,0.1015781654621262,0.0830776763896718,70.305,23.010910537229528,-24.55124505121911,16.21977721903135,14.454428902266296,0.092327920925899
14062,14062,14062,14062,0.3010669657030679,14.46051416768136,-0.3357666994619861,47.532096862793,-0.637967824935913,0.1008800344271187,0.0827286025497895,70.31,23.04006225687883,-24.62633827155316,16.110635615828166,14.464411819019151,0.0918043184884541
14063,14063,14063,14063,0.3011566809422895,14.46051416768136,-0.3357666994619861,47.532096862793,-0.637967824935913,0.1015781654621262,0.0825540739522269,70.315,23.06911115910177,-24.70085222296225,15.995208876353384,14.464411819019151,0.0920661197071765
14064,14064,14064,14064,0.300308896898777,14.460863005778071,-0.3457606169199683,47.5320892333984,-0.637963891029358,0.1015781654621262,0.0825540739522269,70.32000000000001,23.098057191607783,-24.774753060052987,15.873508144768683,14.46499599986442,0.0920661197071765
14065,14065,14065,14065,0.2954290203858558,14.47120556277154,-0.3554057032120257,47.5320892333984,-0.637963891029358,0.1019272309796299,0.0822050084347231,70.325,23.126900302106105,-24.84800693743136,15.745546131124208,14.47556919965034,0.0920661197071765
14066,14066,14066,14066,0.2938668433799306,14.460863005778071,-0.3457606169199683,47.5320892333984,-0.637963891029358,0.1017526940596887,0.0827286025497895,70.33,23.15564043830616,-24.92058000970399,15.611337223807093,14.46499599986442,0.0922406483047391
14067,14067,14067,14067,0.2949494516525597,14.461211843874786,-0.3557545343779505,47.5320892333984,-0.637963891029358,0.1017526940596887,0.0827286025497895,70.33500000000001,23.1842775479174,-24.99243843147748,15.470897616703835,14.465587070083082,0.0922406483047391
14068,14068,14068,14068,0.2938388801884841,14.461560681971498,-0.3657484518359327,47.5320892333984,-0.637963891029358,0.1017526940596887,0.0825540739522269,70.34,23.21281157864904,-25.063548357357828,15.324245454184876,14.46618502883066,0.0921533840059578
14069,14069,14069,14069,0.2947255463839131,14.461211843874786,-0.3557545343779505,47.5320892333984,-0.637963891029358,0.1017526940596887,0.0825540739522269,70.345,23.24124247821052,-25.13387594195165,15.171400996186035,14.465587070083082,0.0921533840059578
14070,14070,14070,14070,0.2948418932340345,14.461560681971498,-0.3657484518359327,47.5320892333984,-0.637963891029358,0.1019272309796299,0.0834267419071754,70.35000000000001,23.269570194311303,-25.20338733986555,15.01238680480988,14.46618502883066,0.0926769864434026
14071,14071,14071,14071,0.2959141484679278,14.461560681971498,-0.3657484518359327,47.5320892333984,-0.637963891029358,0.1019272309796299,0.0848230039771903,70.355,23.297794674660587,-25.27204870570553,14.847227956757958,14.46618502883066,0.0933751174784101
14072,14072,14072,14072,0.2971496554766428,14.451566963074743,-0.3660972830018577,47.5320892333984,-0.637963891029358,0.1019272309796299,0.0848230039771903,70.36,23.32591586696781,-25.3398261940782,14.675952285132352,14.45620333659065,0.0933751174784101
14073,14073,14073,14073,0.2982112247766627,14.451915801171456,-0.37609120045984,47.5320892333984,-0.637963891029358,0.1015781654621262,0.0846484670572493,70.365,23.35393371894236,-25.40668595958996,14.49859065365299,14.45680860062872,0.0931133162596877
14074,14074,14074,14074,0.2976832530905546,14.461560681971498,-0.3657484518359327,47.5320816040039,-0.637960195541382,0.1019272309796299,0.084997532574753,70.37,23.38184817829368,-25.472594156847403,14.315177269741566,14.46618502883066,0.0934623817771914
14075,14075,14075,14075,0.2985310371340671,14.461560681971498,-0.3657484518359327,47.5320816040039,-0.637960195541382,0.1019272309796299,0.084997532574753,70.375,23.40965919273096,-25.537516940456573,14.125750041104148,14.46618502883066,0.0934623817771914
14076,14076,14076,14076,0.2972388713731616,14.461560681971498,-0.3657484518359327,47.5320816040039,-0.637960195541382,0.1017526940596887,0.0841248729421829,70.38,23.43736670996368,-25.601420465024045,13.930350983871984,14.46618502883066,0.0929387835009358
14077,14077,14077,14077,0.2933846114855431,14.461560681971498,-0.3657484518359327,47.5320816040039,-0.637960195541382,0.1017526940596887,0.0841248729421829,70.385,23.464970677701253,-25.66427088515642,13.729026688987547,14.46618502883066,0.0929387835009358
14078,14078,14078,14078,0.2943740756990487,14.461560681971498,-0.3657484518359327,47.5320816040039,-0.637960195541382,0.1015781654621262,0.0832522049872343,70.39,23.49247104365292,-25.72603435545973,13.52182885764126,14.46618502883066,0.0924151852246802
14079,14079,14079,14079,0.2955802546462592,14.461909520068213,-0.375742369293915,47.5320816040039,-0.637960195541382,0.1012290999446224,0.0830776763896718,70.395,23.519867755528104,-25.786677030540574,13.308814917238386,14.46678987525298,0.0921533881671471
14080,14080,14080,14080,0.2936279911196628,14.461909520068213,-0.375742369293915,47.5320816040039,-0.637960195541382,0.1012290999446224,0.0830776763896718,70.4,23.54716076103626,-25.84616506500552,13.090048730499207,14.46678987525298,0.0921533881671471
14081,14081,14081,14081,0.294455002506674,14.461909520068213,-0.375742369293915,47.5320816040039,-0.637960195541382,0.1010545630246814,0.0830776763896718,70.405,23.574350007886604,-25.904481875398734,12.868730347204842,14.46678987525298,0.0920661197071766
